date,country,yield_10y,CPI_annual_pct,GDP_growth_annual_pct,External_debt_usd,usd_index,brent
6/30/2010,Brazil,12.788,5.038726901,7.528225818,3.52364E+11,86.57500042,75.54863566
7/31/2010,Brazil,12.01,5.038726901,7.528225818,3.52364E+11,83.07047562,75.50899964
8/31/2010,Brazil,11.51,5.038726901,7.528225818,3.52364E+11,82.1490912,77.11499994
9/30/2010,Brazil,12.02,5.038726901,7.528225818,3.52364E+11,81.08333297,78.49095226
10/31/2010,Brazil,11.92,5.038726901,7.528225818,3.52364E+11,77.45999945,83.53619022
11/30/2010,Brazil,12.607,5.038726901,7.528225818,3.52364E+11,78.37571462,86.1623804
12/31/2010,Brazil,12.438,5.038726901,7.528225818,3.52364E+11,80.04909134,92.18590823
1/31/2011,Brazil,12.438,6.636449622,3.974423079,4.04046E+11,79.14600029,96.78631592
2/28/2011,Brazil,12.493,6.636449622,3.974423079,4.04046E+11,77.78263172,103.9421049
3/31/2011,Brazil,12.438,6.636449622,3.974423079,4.04046E+11,76.28956604,114.6495451
4/30/2011,Brazil,12.413,6.636449622,3.974423079,4.04046E+11,74.72449989,123.0505259
5/31/2011,Brazil,12.547,6.636449622,3.974423079,4.04046E+11,74.94142841,114.5142862
6/30/2011,Brazil,12.463,6.636449622,3.974423079,4.04046E+11,74.69363611,113.901818
7/31/2011,Brazil,12.81,6.636449622,3.974423079,4.04046E+11,74.75699959,117.1182354
8/31/2011,Brazil,11.643,6.636449622,3.974423079,4.04046E+11,74.23652185,109.9147615
9/30/2011,Brazil,11.619,6.636449622,3.974423079,4.04046E+11,76.99047634,110.1945
10/31/2011,Brazil,11.45,6.636449622,3.974423079,4.04046E+11,77.15428525,109.0895004
11/30/2011,Brazil,11.104,6.636449622,3.974423079,4.04046E+11,77.89142899,110.822631
12/31/2011,Brazil,11.12,6.636449622,3.974423079,4.04046E+11,79.61142803,107.7228564
1/31/2012,Brazil,11.23,5.40349914,1.921175986,4.40497E+11,80.26800041,111.4649998
2/29/2012,Brazil,11.394,5.40349914,1.921175986,4.40497E+11,78.93149948,119.0105007
3/31/2012,Brazil,11.244,5.40349914,1.921175986,4.40497E+11,79.53681807,124.544546
4/30/2012,Brazil,10.71,5.40349914,1.921175986,4.40497E+11,79.40150032,120.4865002
5/31/2012,Brazil,10.472,5.40349914,1.921175986,4.40497E+11,80.92545492,110.4331825
6/30/2012,Brazil,9.92,5.40349914,1.921175986,4.40497E+11,82.22047715,95.92714328
7/31/2012,Brazil,9.46,5.40349914,1.921175986,4.40497E+11,83.06761896,102.8642862
8/31/2012,Brazil,9.57,5.40349914,1.921175986,4.40497E+11,82.16000034,112.6782611
9/30/2012,Brazil,9.785,5.40349914,1.921175986,4.40497E+11,79.81421099,112.6147053
10/31/2012,Brazil,9.23,5.40349914,1.921175986,4.40497E+11,79.70809501,111.6210528
11/30/2012,Brazil,9.45,5.40349914,1.921175986,4.40497E+11,80.68523843,109.4620007
12/31/2012,Brazil,9.18,5.40349914,1.921175986,4.40497E+11,79.75849991,109.302778
1/31/2013,Brazil,9.55,6.204310666,3.004822669,4.83735E+11,79.8733328,112.2680958
2/28/2013,Brazil,9.46,6.204310666,3.004822669,4.83735E+11,80.60526316,116.0826316
3/31/2013,Brazil,10.1,6.204310666,3.004822669,4.83735E+11,82.62549973,109.5205259
4/30/2013,Brazil,9.61,6.204310666,3.004822669,4.83735E+11,82.52500049,103.5668189
5/31/2013,Brazil,10.52,6.204310666,3.004822669,4.83735E+11,83.21363622,103.2154551
6/30/2013,Brazil,11.18,6.204310666,3.004822669,4.83735E+11,81.85049973,103.1426319
7/31/2013,Brazil,10.99,6.204310666,3.004822669,4.83735E+11,82.78954627,107.4919048
8/31/2013,Brazil,11.98,6.204310666,3.004822669,4.83735E+11,81.48181777,110.5119051
9/30/2013,Brazil,11.7,6.204310666,3.004822669,4.83735E+11,81.15949898,111.3200005
10/31/2013,Brazil,11.73,6.204310666,3.004822669,4.83735E+11,79.86652175,109.5022732
11/30/2013,Brazil,12.94,6.204310666,3.004822669,4.83735E+11,80.84400024,107.7210533
12/31/2013,Brazil,13.21,6.204310666,3.004822669,4.83735E+11,80.30666606,110.8540001
1/31/2014,Brazil,13.4,6.329040155,0.50395574,5.5692E+11,80.80952417,107.1994995
2/28/2014,Brazil,12.7,6.329040155,0.50395574,5.5692E+11,80.45736855,108.7061115
3/31/2014,Brazil,12.8,6.329040155,0.50395574,5.5692E+11,79.87047686,107.8576188
4/30/2014,Brazil,12.44,6.329040155,0.50395574,5.5692E+11,79.85333361,108.0519053
5/31/2014,Brazil,12.105,6.329040155,0.50395574,5.5692E+11,79.94904727,109.2195242
6/30/2014,Brazil,12.195,6.329040155,0.50395574,5.5692E+11,80.44238209,111.980476
7/31/2014,Brazil,12.02,6.329040155,0.50395574,5.5692E+11,80.54772637,107.9859089
8/31/2014,Brazil,11.215,6.329040155,0.50395574,5.5692E+11,81.86380949,103.3204756
9/30/2014,Brazil,12.34,6.329040155,0.50395574,5.5692E+11,84.45904795,98.25380888
10/31/2014,Brazil,12.07,6.329040155,0.50395574,5.5692E+11,85.6704347,87.97913062
11/30/2014,Brazil,11.825,6.329040155,0.50395574,5.5692E+11,87.72842086,79.91210456
12/31/2014,Brazil,12.425,6.329040155,0.50395574,5.5692E+11,89.15681735,63.20363652
1/31/2015,Brazil,11.97,9.029901024,-3.545763393,5.43397E+11,92.97700043,49.67999992
2/28/2015,Brazil,12.43,9.029901024,-3.545763393,5.43397E+11,94.45789337,58.44052626
3/31/2015,Brazil,13.055,9.029901024,-3.545763393,5.43397E+11,97.8781825,56.93499981
4/30/2015,Brazil,12.8,9.029901024,-3.545763393,5.43397E+11,97.59190478,60.96523775
5/31/2015,Brazil,12.255,9.029901024,-3.545763393,5.43397E+11,95.19200096,65.60099926
6/30/2015,Brazil,12.63,9.029901024,-3.545763393,5.43397E+11,95.17000025,63.70409029
7/31/2015,Brazil,12.98,9.029901024,-3.545763393,5.43397E+11,96.96227299,56.62181802
8/31/2015,Brazil,14.28,9.029901024,-3.545763393,5.43397E+11,96.37809499,48.21952384
9/30/2015,Brazil,15.47,9.029901024,-3.545763393,5.43397E+11,95.75809515,48.43333344
10/31/2015,Brazil,15.89,9.029901024,-3.545763393,5.43397E+11,95.71409087,49.21409121
11/30/2015,Brazil,15.815,9.029901024,-3.545763393,5.43397E+11,99.03300056,45.90700016
12/31/2015,Brazil,16.49,9.029901024,-3.545763393,5.43397E+11,98.33409049,38.90954521
1/31/2016,Brazil,16,8.739143523,-3.275916908,5.43257E+11,99.02300034,32.2121051
2/29/2016,Brazil,15.935,8.739143523,-3.275916908,5.43257E+11,97.09550018,33.55649996
3/31/2016,Brazil,14,8.739143523,-3.275916908,5.43257E+11,96.25954507,39.75136375
4/30/2016,Brazil,12.45,8.739143523,-3.275916908,5.43257E+11,94.40380932,43.38666644
5/31/2016,Brazil,13.05,8.739143523,-3.275916908,5.43257E+11,94.52190472,47.73904764
6/30/2016,Brazil,12.19,8.739143523,-3.275916908,5.43257E+11,94.67227208,49.92681816
7/31/2016,Brazil,11.83,8.739143523,-3.275916908,5.43257E+11,96.57250061,46.33099976
8/31/2016,Brazil,12.11,8.739143523,-3.275916908,5.43257E+11,95.38000024,47.17260825
9/30/2016,Brazil,11.63,8.739143523,-3.275916908,5.43257E+11,95.46523757,47.29809534
10/31/2016,Brazil,11.47,8.739143523,-3.275916908,5.43257E+11,97.73899918,51.21049976
11/30/2016,Brazil,11.9,8.739143523,-3.275916908,5.43257E+11,99.70550041,47.10850086
12/31/2016,Brazil,11.46,8.739143523,-3.275916908,5.43257E+11,102.0133325,54.71761885
1/31/2017,Brazil,10.935,3.44637335,1.322869054,5.43E+11,101.1219997,55.42699985
2/28/2017,Brazil,10.25,3.44637335,1.322869054,5.43E+11,100.6910533,55.92684274
3/31/2017,Brazil,10.11,3.44637335,1.322869054,5.43E+11,100.7591297,52.50565189
4/30/2017,Brazil,10.315,3.44637335,1.322869054,5.43E+11,100.0452628,53.81894704
5/31/2017,Brazil,10.74,3.44637335,1.322869054,5.43E+11,98.26863653,51.34954556
6/30/2017,Brazil,10.53,3.44637335,1.322869054,5.43E+11,96.94863684,47.5400004
7/31/2017,Brazil,10.015,3.44637335,1.322869054,5.43E+11,94.86100082,49.1255003
8/31/2017,Brazil,9.955,3.44637335,1.322869054,5.43E+11,93.17608643,51.90695638
9/30/2017,Brazil,9.745,3.44637335,1.322869054,5.43E+11,92.32400055,55.65200024
10/31/2017,Brazil,9.9,3.44637335,1.322869054,5.43E+11,93.71954484,57.64909068
11/30/2017,Brazil,10.39,3.44637335,1.322869054,5.43E+11,93.99714406,62.87142853
12/31/2017,Brazil,10.27,3.44637335,1.322869054,5.43E+11,93.38800011,64.06650028
1/31/2018,Brazil,9.72,3.664850284,1.783666762,5.57765E+11,90.74476188,69.02238028
2/28/2018,Brazil,9.62,3.664850284,1.783666762,5.57765E+11,89.73052617,65.70368415
3/31/2018,Brazil,9.455,3.664850284,1.783666762,5.57765E+11,89.87619128,66.80904752
4/30/2018,Brazil,9.67,3.664850284,1.783666762,5.57765E+11,90.29333278,71.76238069
5/31/2018,Brazil,11.22,3.664850284,1.783666762,5.57765E+11,93.29954598,77.17681885
6/30/2018,Brazil,11.62,3.664850284,1.783666762,5.57765E+11,94.37714277,75.97952379
7/31/2018,Brazil,11.09,3.664850284,1.783666762,5.57765E+11,94.59761919,74.79523868
8/31/2018,Brazil,12.19,3.664850284,1.783666762,5.57765E+11,95.48173954,73.92260808
9/30/2018,Brazil,11.635,3.664850284,1.783666762,5.57765E+11,94.73947465,79.15999965
10/31/2018,Brazil,10.24,3.664850284,1.783666762,5.57765E+11,95.85260939,80.62956636
11/30/2018,Brazil,9.93,3.664850284,1.783666762,5.57765E+11,96.76142883,66.2328573
12/31/2018,Brazil,9.32,3.664850284,1.783666762,5.57765E+11,96.87578984,57.47000022
1/31/2019,Brazil,8.87,3.732976212,1.220777824,5.68709E+11,95.9376188,60.12190501
2/28/2019,Brazil,9.02,3.732976212,1.220777824,5.68709E+11,96.458421,64.27631539
3/31/2019,Brazil,8.985,3.732976212,1.220777824,5.68709E+11,96.7828569,67.0276195
4/30/2019,Brazil,8.965,3.732976212,1.220777824,5.68709E+11,97.35857173,71.62857237
5/31/2019,Brazil,8.47,3.732976212,1.220777824,5.68709E+11,97.74181782,70.31181821
6/30/2019,Brazil,7.48,3.732976212,1.220777824,5.68709E+11,96.80450058,63.03800011
7/31/2019,Brazil,7.25,3.732976212,1.220777824,5.68709E+11,97.36590923,64.25636396
8/31/2019,Brazil,7.44,3.732976212,1.220777824,5.68709E+11,98.00454504,59.50181805
9/30/2019,Brazil,7.045,3.732976212,1.220777824,5.68709E+11,98.59999962,62.46849995
10/31/2019,Brazil,6.44,3.732976212,1.220777824,5.68709E+11,98.17304362,59.63217329
11/30/2019,Brazil,6.885,3.732976212,1.220777824,5.68709E+11,98.06499977,62.65149975
12/31/2019,Brazil,6.805,3.732976212,1.220777824,5.68709E+11,97.37666684,65.17380887
1/31/2020,Brazil,6.7,3.211768038,-3.276758796,5.49326E+11,97.43619029,63.59999993
2/29/2020,Brazil,6.78,3.211768038,-3.276758796,5.49326E+11,98.84315852,55.36210532
3/31/2020,Brazil,7.65,3.211768038,-3.276758796,5.49326E+11,98.83500047,33.72909112
4/30/2020,Brazil,7.58,3.211768038,-3.276758796,5.49326E+11,99.91285706,26.63142867
5/31/2020,Brazil,6.96,3.211768038,-3.276758796,5.49326E+11,99.55300026,32.25600023
6/30/2020,Brazil,6.71,3.211768038,-3.276758796,5.49326E+11,97.08772798,40.77272727
7/31/2020,Brazil,6.3,3.211768038,-3.276758796,5.49326E+11,95.51409114,43.2413637
8/31/2020,Brazil,6.92,3.211768038,-3.276758796,5.49326E+11,93.04428573,45.01999991
9/30/2020,Brazil,7.34,3.211768038,-3.276758796,5.49326E+11,93.43714287,41.867143
10/31/2020,Brazil,7.61,3.211768038,-3.276758796,5.49326E+11,93.4063634,41.52409103
11/30/2020,Brazil,7.62,3.211768038,-3.276758796,5.49326E+11,92.61950111,43.78900013
12/31/2020,Brazil,6.9,3.211768038,-3.276758796,5.49326E+11,90.51272722,50.21818196
1/31/2021,Brazil,7.58,8.301659756,4.762604379,5.71531E+11,90.22631555,55.35157916
2/28/2021,Brazil,8.19,8.301659756,4.762604379,5.71531E+11,90.6515788,62.22789423
3/31/2021,Brazil,8.89,8.301659756,4.762604379,5.71531E+11,92.00913039,65.70217381
4/30/2021,Brazil,9.125,8.301659756,4.762604379,5.71531E+11,91.58761887,65.3285715
5/31/2021,Brazil,8.77,8.301659756,4.762604379,5.71531E+11,90.31799965,68.25849991
6/30/2021,Brazil,9.115,8.301659756,4.762604379,5.71531E+11,91.03909128,73.40818162
7/31/2021,Brazil,9.12,8.301659756,4.762604379,5.71531E+11,92.52285803,74.15714337
8/31/2021,Brazil,10.55,8.301659756,4.762604379,5.71531E+11,92.79999958,70.51363616
9/30/2021,Brazil,11.165,8.301659756,4.762604379,5.71531E+11,92.99238041,75.00285594
10/31/2021,Brazil,12.245,8.301659756,4.762604379,5.71531E+11,93.951428,83.74619039
11/30/2021,Brazil,11.41,8.301659756,4.762604379,5.71531E+11,95.27095141,80.78428541
12/31/2021,Brazil,10.31,8.301659756,4.762604379,5.71531E+11,96.19000001,74.7431814
1/31/2022,Brazil,11.08,9.28010609,3.016694354,5.79468E+11,95.96649971,85.52699966
2/28/2022,Brazil,11.32,9.28010609,3.016694354,5.79468E+11,95.99684264,94.03368458
3/31/2022,Brazil,11.25,9.28010609,3.016694354,5.79468E+11,98.46695676,112.4630442
4/30/2022,Brazil,12.25,9.28010609,3.016694354,5.79468E+11,100.7084999,105.9169998
5/31/2022,Brazil,12.55,9.28010609,3.016694354,5.79468E+11,103.1676189,111.497143
6/30/2022,Brazil,13.05,9.28010609,3.016694354,5.79468E+11,103.8442862,117.66381
7/31/2022,Brazil,13.04,9.28010609,3.016694354,5.79468E+11,107.0335003,104.7049995
8/31/2022,Brazil,12.19,9.28010609,3.016694354,5.79468E+11,107.1495653,97.74086894
9/30/2022,Brazil,12,9.28010609,3.016694354,5.79468E+11,110.7433334,90.32476116
10/31/2022,Brazil,11.905,9.28010609,3.016694354,5.79468E+11,111.941428,93.59380958
11/30/2022,Brazil,12.81,9.28010609,3.016694354,5.79468E+11,108.1400005,91.11428579
12/31/2022,Brazil,12.76,9.28010609,3.016694354,5.79468E+11,104.5028567,81.34142848
1/31/2023,Brazil,13.07,4.593562823,3.241655329,6.07115E+11,102.7119991,83.87900009
2/28/2023,Brazil,13.31,4.593562823,3.241655329,6.07115E+11,103.66,83.5094733
3/31/2023,Brazil,12.822,4.593562823,3.241655329,6.07115E+11,103.7673914,79.20695628
4/30/2023,Brazil,12.364,4.593562823,3.241655329,6.07115E+11,101.7642099,83.36894788
5/31/2023,Brazil,11.553,4.593562823,3.241655329,6.07115E+11,102.701363,75.63227359
6/30/2023,Brazil,10.679,4.593562823,3.241655329,6.07115E+11,103.1119043,74.92571368
7/31/2023,Brazil,10.851,4.593562823,3.241655329,6.07115E+11,101.3274994,80.35549965
8/31/2023,Brazil,11.23,4.593562823,3.241655329,6.07115E+11,103.0965218,85.10434756
9/30/2023,Brazil,11.87,4.593562823,3.241655329,6.07115E+11,105.3314995,92.76649933
10/31/2023,Brazil,11.88,4.593562823,3.241655329,6.07115E+11,106.3531824,88.70409116
11/30/2023,Brazil,10.97,4.593562823,3.241655329,6.07115E+11,104.5280951,82.0277273
12/31/2023,Brazil,10.361,4.593562823,3.241655329,6.07115E+11,102.6830006,77.32399979
1/31/2024,Brazil,10.66,4.367464077,3.395866455,,102.974762,79.19714319
2/29/2024,Brazil,10.771,4.367464077,3.395866455,,104.104501,81.6239994
3/31/2024,Brazil,10.977,4.367464077,3.395866455,,103.6240009,84.6654995
4/30/2024,Brazil,11.795,4.367464077,3.395866455,,105.4118188,88.99999931
5/31/2024,Brazil,11.84,4.367464077,3.395866455,,104.9650008,82.99181851
6/30/2024,Brazil,12.33,4.367464077,3.395866455,,105.1668428,82.88947417
7/31/2024,Brazil,11.985,4.367464077,3.395866455,,104.6104546,83.71772731
8/31/2024,Brazil,12.19,4.367464077,3.395866455,,102.2127269,78.87500139
9/30/2024,Brazil,12.41,4.367464077,3.395866455,,101.0185001,72.63849945
10/31/2024,Brazil,12.85,4.367464077,3.395866455,,103.3113045,75.37695711
11/30/2024,Brazil,13.472,4.367464077,3.395866455,,105.8434998,73.40699997
12/31/2024,Brazil,15.145,4.367464077,3.395866455,,,
9/30/2010,Egypt,13,11.26518827,5.147234858,36803931990,81.08333297,78.49095226
10/31/2010,Egypt,13,11.26518827,5.147234858,36803931990,77.45999945,83.53619022
11/30/2010,Egypt,12.95,11.26518827,5.147234858,36803931990,78.37571462,86.1623804
12/31/2010,Egypt,13,11.26518827,5.147234858,36803931990,80.04909134,92.18590823
1/31/2011,Egypt,13,10.06492599,1.764571949,35208762811,79.14600029,96.78631592
2/28/2011,Egypt,13.063,10.06492599,1.764571949,35208762811,77.78263172,103.9421049
3/31/2011,Egypt,14.288,10.06492599,1.764571949,35208762811,76.28956604,114.6495451
4/30/2011,Egypt,14.6,10.06492599,1.764571949,35208762811,74.72449989,123.0505259
5/31/2011,Egypt,14,10.06492599,1.764571949,35208762811,74.94142841,114.5142862
6/30/2011,Egypt,13.75,10.06492599,1.764571949,35208762811,74.69363611,113.901818
7/31/2011,Egypt,13.85,10.06492599,1.764571949,35208762811,74.75699959,117.1182354
8/31/2011,Egypt,15.5,10.06492599,1.764571949,35208762811,74.23652185,109.9147615
9/30/2011,Egypt,15.25,10.06492599,1.764571949,35208762811,76.99047634,110.1945
10/31/2011,Egypt,15.5,10.06492599,1.764571949,35208762811,77.15428525,109.0895004
11/30/2011,Egypt,15.5,10.06492599,1.764571949,35208762811,77.89142899,110.822631
12/31/2011,Egypt,,10.06492599,1.764571949,35208762811,79.61142803,107.7228564
1/31/2012,Egypt,14.2,7.111729433,2.226199799,40061753452,80.26800041,111.4649998
2/29/2012,Egypt,15,7.111729433,2.226199799,40061753452,78.93149948,119.0105007
3/31/2012,Egypt,14.5,7.111729433,2.226199799,40061753452,79.53681807,124.544546
4/30/2012,Egypt,17,7.111729433,2.226199799,40061753452,79.40150032,120.4865002
5/31/2012,Egypt,17,7.111729433,2.226199799,40061753452,80.92545492,110.4331825
6/30/2012,Egypt,17,7.111729433,2.226199799,40061753452,82.22047715,95.92714328
7/31/2012,Egypt,17,7.111729433,2.226199799,40061753452,83.06761896,102.8642862
8/31/2012,Egypt,17,7.111729433,2.226199799,40061753452,82.16000034,112.6782611
9/30/2012,Egypt,17.25,7.111729433,2.226199799,40061753452,79.81421099,112.6147053
10/31/2012,Egypt,16.2,7.111729433,2.226199799,40061753452,79.70809501,111.6210528
11/30/2012,Egypt,16.7,7.111729433,2.226199799,40061753452,80.68523843,109.4620007
12/31/2012,Egypt,16.7,7.111729433,2.226199799,40061753452,79.75849991,109.302778
1/31/2013,Egypt,16.35,9.469719811,2.185466054,46534987115,79.8733328,112.2680958
2/28/2013,Egypt,16.45,9.469719811,2.185466054,46534987115,80.60526316,116.0826316
3/31/2013,Egypt,16.7,9.469719811,2.185466054,46534987115,82.62549973,109.5205259
4/30/2013,Egypt,16.7,9.469719811,2.185466054,46534987115,82.52500049,103.5668189
5/31/2013,Egypt,16.65,9.469719811,2.185466054,46534987115,83.21363622,103.2154551
6/30/2013,Egypt,16.65,9.469719811,2.185466054,46534987115,81.85049973,103.1426319
7/31/2013,Egypt,16.65,9.469719811,2.185466054,46534987115,82.78954627,107.4919048
8/31/2013,Egypt,16.4,9.469719811,2.185466054,46534987115,81.48181777,110.5119051
9/30/2013,Egypt,16.55,9.469719811,2.185466054,46534987115,81.15949898,111.3200005
10/31/2013,Egypt,16.1,9.469719811,2.185466054,46534987115,79.86652175,109.5022732
11/30/2013,Egypt,14.5,9.469719811,2.185466054,46534987115,80.84400024,107.7210533
12/31/2013,Egypt,14.5,9.469719811,2.185466054,46534987115,80.30666606,110.8540001
1/31/2014,Egypt,15.1,10.07021547,2.91591188,41772774971,80.80952417,107.1994995
2/28/2014,Egypt,15.05,10.07021547,2.91591188,41772774971,80.45736855,108.7061115
3/31/2014,Egypt,15.15,10.07021547,2.91591188,41772774971,79.87047686,107.8576188
4/30/2014,Egypt,15.4,10.07021547,2.91591188,41772774971,79.85333361,108.0519053
5/31/2014,Egypt,15.5,10.07021547,2.91591188,41772774971,79.94904727,109.2195242
6/30/2014,Egypt,15.45,10.07021547,2.91591188,41772774971,80.44238209,111.980476
7/31/2014,Egypt,15.85,10.07021547,2.91591188,41772774971,80.54772637,107.9859089
8/31/2014,Egypt,15.9,10.07021547,2.91591188,41772774971,81.86380949,103.3204756
9/30/2014,Egypt,15.95,10.07021547,2.91591188,41772774971,84.45904795,98.25380888
10/31/2014,Egypt,15.98,10.07021547,2.91591188,41772774971,85.6704347,87.97913062
11/30/2014,Egypt,15.98,10.07021547,2.91591188,41772774971,87.72842086,79.91210456
12/31/2014,Egypt,14.9,10.07021547,2.91591188,41772774971,89.15681735,63.20363652
1/31/2015,Egypt,14.65,10.37049034,4.372019078,49873938936,92.97700043,49.67999992
2/28/2015,Egypt,14.2,10.37049034,4.372019078,49873938936,94.45789337,58.44052626
3/31/2015,Egypt,14.45,10.37049034,4.372019078,49873938936,97.8781825,56.93499981
4/30/2015,Egypt,14.35,10.37049034,4.372019078,49873938936,97.59190478,60.96523775
5/31/2015,Egypt,14.55,10.37049034,4.372019078,49873938936,95.19200096,65.60099926
6/30/2015,Egypt,14.65,10.37049034,4.372019078,49873938936,95.17000025,63.70409029
7/31/2015,Egypt,15.5,10.37049034,4.372019078,49873938936,96.96227299,56.62181802
8/31/2015,Egypt,15.4,10.37049034,4.372019078,49873938936,96.37809499,48.21952384
9/30/2015,Egypt,15.1,10.37049034,4.372019078,49873938936,95.75809515,48.43333344
10/31/2015,Egypt,15.41,10.37049034,4.372019078,49873938936,95.71409087,49.21409121
11/30/2015,Egypt,15.25,10.37049034,4.372019078,49873938936,99.03300056,45.90700016
12/31/2015,Egypt,15.54,10.37049034,4.372019078,49873938936,98.33409049,38.90954521
1/31/2016,Egypt,15.77,13.81360621,4.346643456,69188517055,99.02300034,32.2121051
2/29/2016,Egypt,15.85,13.81360621,4.346643456,69188517055,97.09550018,33.55649996
3/31/2016,Egypt,17.15,13.81360621,4.346643456,69188517055,96.25954507,39.75136375
4/30/2016,Egypt,17.29,13.81360621,4.346643456,69188517055,94.40380932,43.38666644
5/31/2016,Egypt,17.24,13.81360621,4.346643456,69188517055,94.52190472,47.73904764
6/30/2016,Egypt,17.97,13.81360621,4.346643456,69188517055,94.67227208,49.92681816
7/31/2016,Egypt,17.81,13.81360621,4.346643456,69188517055,96.57250061,46.33099976
8/31/2016,Egypt,17.59,13.81360621,4.346643456,69188517055,95.38000024,47.17260825
9/30/2016,Egypt,17.5,13.81360621,4.346643456,69188517055,95.46523757,47.29809534
10/31/2016,Egypt,17.58,13.81360621,4.346643456,69188517055,97.73899918,51.21049976
11/30/2016,Egypt,17.02,13.81360621,4.346643456,69188517055,99.70550041,47.10850086
12/31/2016,Egypt,17.15,13.81360621,4.346643456,69188517055,102.0133325,54.71761885
1/31/2017,Egypt,17.35,29.50660839,4.181221,84587108845,101.1219997,55.42699985
2/28/2017,Egypt,16.95,29.50660839,4.181221,84587108845,100.6910533,55.92684274
3/31/2017,Egypt,17.42,29.50660839,4.181221,84587108845,100.7591297,52.50565189
4/30/2017,Egypt,17.13,29.50660839,4.181221,84587108845,100.0452628,53.81894704
5/31/2017,Egypt,18.58,29.50660839,4.181221,84587108845,98.26863653,51.34954556
6/30/2017,Egypt,18.37,29.50660839,4.181221,84587108845,96.94863684,47.5400004
7/31/2017,Egypt,17.81,29.50660839,4.181221,84587108845,94.86100082,49.1255003
8/31/2017,Egypt,16.84,29.50660839,4.181221,84587108845,93.17608643,51.90695638
9/30/2017,Egypt,15.45,29.50660839,4.181221,84587108845,92.32400055,55.65200024
10/31/2017,Egypt,15.65,29.50660839,4.181221,84587108845,93.71954484,57.64909068
11/30/2017,Egypt,16.21,29.50660839,4.181221,84587108845,93.99714406,62.87142853
12/31/2017,Egypt,16.18,29.50660839,4.181221,84587108845,93.38800011,64.06650028
1/31/2018,Egypt,14.75,14.40146578,5.331108619,99457163486,90.74476188,69.02238028
2/28/2018,Egypt,14.8,14.40146578,5.331108619,99457163486,89.73052617,65.70368415
3/31/2018,Egypt,14.825,14.40146578,5.331108619,99457163486,89.87619128,66.80904752
4/30/2018,Egypt,14.915,14.40146578,5.331108619,99457163486,90.29333278,71.76238069
5/31/2018,Egypt,15.32,14.40146578,5.331108619,99457163486,93.29954598,77.17681885
6/30/2018,Egypt,16.95,14.40146578,5.331108619,99457163486,94.37714277,75.97952379
7/31/2018,Egypt,17.11,14.40146578,5.331108619,99457163486,94.59761919,74.79523868
8/31/2018,Egypt,18.15,14.40146578,5.331108619,99457163486,95.48173954,73.92260808
9/30/2018,Egypt,18.72,14.40146578,5.331108619,99457163486,94.73947465,79.15999965
10/31/2018,Egypt,18.05,14.40146578,5.331108619,99457163486,95.85260939,80.62956636
11/30/2018,Egypt,17.8,14.40146578,5.331108619,99457163486,96.76142883,66.2328573
12/31/2018,Egypt,18.106,14.40146578,5.331108619,99457163486,96.87578984,57.47000022
1/31/2019,Egypt,17.75,9.152799593,5.552093072,1.1491E+11,95.9376188,60.12190501
2/28/2019,Egypt,17.6,9.152799593,5.552093072,1.1491E+11,96.458421,64.27631539
3/31/2019,Egypt,16.6,9.152799593,5.552093072,1.1491E+11,96.7828569,67.0276195
4/30/2019,Egypt,16.3,9.152799593,5.552093072,1.1491E+11,97.35857173,71.62857237
5/31/2019,Egypt,15.964,9.152799593,5.552093072,1.1491E+11,97.74181782,70.31181821
